customer_id,name,gender,age,city,segment
1110,Customer_1110,Female,37,Cape Town,Regular
1111,Customer_1111,Female,61,Pretoria,Premium
1112,Customer_1112,Male,56,Johannesburg,Regular
1113,Customer_1113,Female,57,Bloemfontein,Regular
1114,Customer_1114,Female,24,Durban,Regular
1115,Customer_1115,Male,23,Bloemfontein,Regular
1116,Customer_1116,Female,42,Cape Town,Regular
1117,Customer_1117,Female,58,Cape Town,Regular
1118,Customer_1118,Female,30,Pretoria,Premium
1119,Customer_1119,Male,56,Pretoria,Regular
1120,Customer_1120,Female,57,Johannesburg,Regular
1121,Customer_1121,Male,39,Bloemfontein,Premium
1122,Customer_1122,Male,66,Pretoria,Wholesale
1123,Customer_1123,Male,34,Johannesburg,Premium
1124,Customer_1124,Female,65,Johannesburg,Premium
1125,Customer_1125,Female,39,Cape Town,Premium
1126,Customer_1126,Female,51,Cape Town,Regular
1127,Customer_1127,Female,25,Durban,Regular
1128,Customer_1128,Male,66,Johannesburg,Regular
1129,Customer_1129,Male,62,Durban,Regular
1130,Customer_1130,Male,35,Durban,Regular
1131,Customer_1131,Male,41,Johannesburg,Premium
1132,Customer_1132,Female,59,Cape Town,Regular
1133,Customer_1133,Female,19,Johannesburg,Regular
1134,Customer_1134,Male,19,Johannesburg,Regular
1135,Customer_1135,Male,44,Durban,Premium
1136,Customer_1136,Male,31,Bloemfontein,Regular
1137,Customer_1137,Male,65,Johannesburg,Premium
1138,Customer_1138,Female,56,Cape Town,Regular
1139,Customer_1139,Female,29,Johannesburg,Regular
1140,Customer_1140,Female,49,Johannesburg,Regular
1141,Customer_1141,Male,45,Cape Town,Premium
1142,Customer_1142,Male,45,Durban,Regular
1143,Customer_1143,Male,63,Johannesburg,Premium
1144,Customer_1144,Female,42,Bloemfontein,Regular
1145,Customer_1145,Female,21,Johannesburg,Regular
1146,Customer_1146,Male,43,Pretoria,Premium
1147,Customer_1147,Female,53,Pretoria,Premium
1148,Customer_1148,Female,67,Cape Town,Premium
1149,Customer_1149,Female,20,Johannesburg,Premium
1150,Customer_1150,Female,18,Durban,Premium
1151,Customer_1151,Female,34,Durban,Premium
1152,Customer_1152,Female,24,Pretoria,Premium
1153,Customer_1153,Male,65,Cape Town,Premium
1154,Customer_1154,Male,22,Cape Town,Premium
1155,Customer_1155,Male,36,Pretoria,Regular
1156,Customer_1156,Male,56,Bloemfontein,Premium
1157,Customer_1157,Female,63,Durban,Regular
1158,Customer_1158,Female,51,Pretoria,Premium
1159,Customer_1159,Male,52,Durban,Premium
1160,Customer_1160,Female,66,Durban,Regular
1161,Customer_1161,Male,33,Durban,Premium
1162,Customer_1162,Male,57,Durban,Regular
1163,Customer_1163,Male,67,Johannesburg,Regular
1164,Customer_1164,Male,64,Durban,Premium
1165,Customer_1165,Male,56,Durban,Regular
1166,Customer_1166,Female,44,Johannesburg,Premium
1167,Customer_1167,Male,58,Cape Town,Premium
1168,Customer_1168,Female,55,Pretoria,Regular
1169,Customer_1169,Male,67,Durban,Regular
1170,Customer_1170,Male,67,Johannesburg,Regular
1171,Customer_1171,Male,42,Pretoria,Regular
1172,Customer_1172,Female,43,Pretoria,Wholesale
1173,Customer_1173,Male,31,Cape Town,Premium
1174,Customer_1174,Female,31,Johannesburg,Regular
1175,Customer_1175,Female,31,Bloemfontein,Premium
1176,Customer_1176,Female,42,Pretoria,Regular
1177,Customer_1177,Female,53,Johannesburg,Premium
1178,Customer_1178,Male,21,Johannesburg,Regular
1179,Customer_1179,Male,64,Cape Town,Premium
1180,Customer_1180,Male,32,Durban,Regular
1181,Customer_1181,Female,49,Johannesburg,Wholesale
1182,Customer_1182,Male,35,Cape Town,Regular
1183,Customer_1183,Male,31,Cape Town,Premium
1184,Customer_1184,Female,18,Pretoria,Wholesale
1185,Customer_1185,Male,59,Cape Town,Regular
1186,Customer_1186,Female,37,Cape Town,Wholesale
1187,Customer_1187,Female,27,Bloemfontein,Premium
1188,Customer_1188,Male,27,Johannesburg,Regular
1189,Customer_1189,Male,41,Johannesburg,Regular
1190,Customer_1190,Male,51,Pretoria,Premium
1191,Customer_1191,Female,45,Johannesburg,Regular
1192,Customer_1192,Female,44,Pretoria,Regular
1193,Customer_1193,Female,57,Johannesburg,Regular
1194,Customer_1194,Female,18,Johannesburg,Premium
1195,Customer_1195,Female,50,Bloemfontein,Regular
1196,Customer_1196,Male,21,Cape Town,Premium
1197,Customer_1197,Male,24,Durban,Wholesale
1198,Customer_1198,Female,26,Johannesburg,Wholesale
1199,Customer_1199,Male,33,Johannesburg,Premium
1200,Customer_1200,Male,22,Pretoria,Regular
1201,Customer_1201,Female,51,Cape Town,Premium
1202,Customer_1202,Male,40,Cape Town,Regular
1203,Customer_1203,Female,60,Johannesburg,Regular
1204,Customer_1204,Female,67,Cape Town,Regular
1205,Customer_1205,Male,42,Pretoria,Regular
1206,Customer_1206,Female,68,Pretoria,Premium
1207,Customer_1207,Male,30,Durban,Premium
1208,Customer_1208,Male,41,Durban,Regular
1209,Customer_1209,Male,28,Cape Town,Regular
1210,Customer_1210,Male,69,Cape Town,Wholesale
1211,Customer_1211,Female,68,Pretoria,Regular
1212,Customer_1212,Male,34,Johannesburg,Regular
1213,Customer_1213,Male,54,Johannesburg,Regular
1214,Customer_1214,Male,30,Bloemfontein,Premium
1215,Customer_1215,Female,44,Johannesburg,Premium
1216,Customer_1216,Female,37,Johannesburg,Regular
1217,Customer_1217,Male,50,Durban,Regular
1218,Customer_1218,Male,59,Durban,Premium
1219,Customer_1219,Male,49,Cape Town,Premium
1220,Customer_1220,Male,25,Cape Town,Regular
1221,Customer_1221,Female,46,Bloemfontein,Wholesale
1222,Customer_1222,Female,57,Durban,Regular
1223,Customer_1223,Male,36,Pretoria,Regular
1224,Customer_1224,Male,23,Johannesburg,Wholesale
1225,Customer_1225,Male,61,Johannesburg,Regular
1226,Customer_1226,Female,56,Cape Town,Premium
1227,Customer_1227,Male,65,Johannesburg,Regular
1228,Customer_1228,Female,58,Johannesburg,Regular
1229,Customer_1229,Female,38,Johannesburg,Wholesale
1230,Customer_1230,Male,39,Cape Town,Regular
1231,Customer_1231,Female,59,Durban,Premium
1232,Customer_1232,Female,27,Pretoria,Regular
1233,Customer_1233,Female,27,Johannesburg,Regular
1234,Customer_1234,Male,69,Cape Town,Regular
1235,Customer_1235,Male,46,Johannesburg,Premium
1236,Customer_1236,Female,33,Cape Town,Regular
1237,Customer_1237,Female,18,Cape Town,Premium
1238,Customer_1238,Female,34,Cape Town,Regular
1239,Customer_1239,Female,47,Pretoria,Wholesale
1240,Customer_1240,Female,43,Pretoria,Regular
1241,Customer_1241,Female,63,Durban,Premium
1242,Customer_1242,Male,36,Pretoria,Premium
1243,Customer_1243,Female,38,Durban,Premium
1244,Customer_1244,Female,34,Pretoria,Premium
1245,Customer_1245,Female,63,Durban,Premium
1246,Customer_1246,Female,57,Cape Town,Premium
1247,Customer_1247,Male,38,Durban,Regular
1248,Customer_1248,Female,58,Johannesburg,Regular
1249,Customer_1249,Female,57,Durban,Wholesale
1250,Customer_1250,Male,62,Bloemfontein,Regular
1251,Customer_1251,Male,66,Durban,Premium
1252,Customer_1252,Male,36,Johannesburg,Regular
1253,Customer_1253,Male,24,Cape Town,Regular
1254,Customer_1254,Male,34,Pretoria,Regular
1255,Customer_1255,Male,18,Bloemfontein,Premium
1256,Customer_1256,Female,54,Cape Town,Regular
1257,Customer_1257,Female,23,Pretoria,Regular
1258,Customer_1258,Female,43,Pretoria,Regular
1259,Customer_1259,Female,19,Johannesburg,Regular
1260,Customer_1260,Male,49,Pretoria,Regular
1261,Customer_1261,Male,65,Johannesburg,Regular
1262,Customer_1262,Female,22,Durban,Premium
1263,Customer_1263,Male,54,Cape Town,Regular
1264,Customer_1264,Female,48,Durban,Regular
1265,Customer_1265,Female,29,Pretoria,Regular
1266,Customer_1266,Female,52,Cape Town,Regular
1267,Customer_1267,Female,47,Pretoria,Regular
1268,Customer_1268,Male,65,Pretoria,Regular
1269,Customer_1269,Male,23,Pretoria,Regular
1270,Customer_1270,Female,32,Cape Town,Regular
1271,Customer_1271,Male,32,Johannesburg,Premium
1272,Customer_1272,Female,33,Cape Town,Premium
1273,Customer_1273,Male,37,Pretoria,Premium
1274,Customer_1274,Female,30,Johannesburg,Regular
1275,Customer_1275,Female,61,Bloemfontein,Regular
1276,Customer_1276,Female,59,Pretoria,Regular
1277,Customer_1277,Male,63,Durban,Regular
1278,Customer_1278,Male,48,Durban,Wholesale
1279,Customer_1279,Female,51,Durban,Regular
1280,Customer_1280,Male,46,Durban,Regular
1281,Customer_1281,Female,20,Cape Town,Regular
1282,Customer_1282,Female,26,Pretoria,Premium
1283,Customer_1283,Female,28,Durban,Regular
1284,Customer_1284,Female,28,Pretoria,Regular
1285,Customer_1285,Male,42,Pretoria,Regular
1286,Customer_1286,Female,39,Johannesburg,Regular
1287,Customer_1287,Female,59,Johannesburg,Regular
1288,Customer_1288,Male,63,Pretoria,Regular
1289,Customer_1289,Female,26,Johannesburg,Regular
1290,Customer_1290,Male,37,Durban,Regular
1291,Customer_1291,Male,38,Cape Town,Regular
1292,Customer_1292,Male,27,Johannesburg,Regular
1293,Customer_1293,Female,39,Johannesburg,Regular
1294,Customer_1294,Male,46,Pretoria,Premium
1295,Customer_1295,Female,26,Durban,Premium
1296,Customer_1296,Female,22,Cape Town,Regular
1297,Customer_1297,Male,57,Bloemfontein,Regular
1298,Customer_1298,Male,28,Johannesburg,Regular
1299,Customer_1299,Female,18,Johannesburg,Premium
1300,Customer_1300,Male,59,Pretoria,Premium
1301,Customer_1301,Female,18,Pretoria,Regular
1302,Customer_1302,Male,56,Cape Town,Wholesale
1303,Customer_1303,Female,63,Bloemfontein,Regular
1304,Customer_1304,Female,22,Bloemfontein,Regular
1305,Customer_1305,Male,66,Johannesburg,Premium
1306,Customer_1306,Male,39,Johannesburg,Premium
1307,Customer_1307,Male,43,Pretoria,Premium
1308,Customer_1308,Male,23,Johannesburg,Premium
1309,Customer_1309,Female,49,Johannesburg,Regular
1310,Customer_1310,Female,65,Pretoria,Premium
1311,Customer_1311,Male,28,Cape Town,Regular
1312,Customer_1312,Female,27,Cape Town,Premium
1313,Customer_1313,Female,64,Johannesburg,Regular
1314,Customer_1314,Male,56,Durban,Premium
1315,Customer_1315,Male,51,Cape Town,Regular
1316,Customer_1316,Female,48,Johannesburg,Premium
1317,Customer_1317,Female,29,Cape Town,Regular
1318,Customer_1318,Female,68,Durban,Premium
1319,Customer_1319,Female,61,Bloemfontein,Regular
1320,Customer_1320,Male,33,Bloemfontein,Regular
1321,Customer_1321,Female,55,Johannesburg,Regular
1322,Customer_1322,Female,20,Durban,Regular
1323,Customer_1323,Female,19,Pretoria,Premium
1324,Customer_1324,Male,69,Pretoria,Regular
1325,Customer_1325,Male,22,Durban,Wholesale
1326,Customer_1326,Male,28,Johannesburg,Regular
1327,Customer_1327,Female,42,Pretoria,Regular
1328,Customer_1328,Male,52,Johannesburg,Premium
1329,Customer_1329,Male,52,Johannesburg,Premium
1330,Customer_1330,Male,39,Durban,Regular
1331,Customer_1331,Male,54,Bloemfontein,Regular
1332,Customer_1332,Female,39,Johannesburg,Premium
1333,Customer_1333,Female,28,Durban,Regular
1334,Customer_1334,Female,49,Johannesburg,Wholesale
1335,Customer_1335,Male,52,Pretoria,Wholesale
1336,Customer_1336,Female,48,Durban,Premium
1337,Customer_1337,Male,62,Johannesburg,Regular
1338,Customer_1338,Male,25,Johannesburg,Premium
1339,Customer_1339,Male,37,Cape Town,Regular
1340,Customer_1340,Male,59,Johannesburg,Regular
1341,Customer_1341,Male,51,Johannesburg,Regular
1342,Customer_1342,Female,21,Durban,Regular
1343,Customer_1343,Female,35,Cape Town,Premium
1344,Customer_1344,Female,68,Durban,Premium
1345,Customer_1345,Male,21,Johannesburg,Premium
1346,Customer_1346,Male,37,Durban,Regular
1347,Customer_1347,Male,26,Cape Town,Regular
1348,Customer_1348,Female,33,Johannesburg,Regular
1349,Customer_1349,Female,43,Cape Town,Wholesale
1350,Customer_1350,Female,55,Johannesburg,Regular
1351,Customer_1351,Male,42,Pretoria,Premium
1352,Customer_1352,Female,21,Durban,Regular
1353,Customer_1353,Male,58,Cape Town,Regular
1354,Customer_1354,Female,62,Johannesburg,Premium
1355,Customer_1355,Female,58,Johannesburg,Regular
1356,Customer_1356,Female,55,Cape Town,Premium
1357,Customer_1357,Female,36,Durban,Wholesale
1358,Customer_1358,Male,31,Johannesburg,Regular
1359,Customer_1359,Female,38,Johannesburg,Regular
1360,Customer_1360,Female,32,Cape Town,Regular
1361,Customer_1361,Male,20,Cape Town,Wholesale
1362,Customer_1362,Male,54,Johannesburg,Regular
1363,Customer_1363,Male,67,Cape Town,Premium
1364,Customer_1364,Male,63,Johannesburg,Premium
1365,Customer_1365,Male,33,Cape Town,Premium
1366,Customer_1366,Female,31,Cape Town,Regular
1367,Customer_1367,Male,26,Durban,Premium
1368,Customer_1368,Male,64,Johannesburg,Wholesale
1369,Customer_1369,Female,24,Johannesburg,Regular
1370,Customer_1370,Female,31,Cape Town,Regular
1371,Customer_1371,Female,23,Cape Town,Wholesale
1372,Customer_1372,Male,38,Cape Town,Regular
1373,Customer_1373,Female,32,Pretoria,Premium
1374,Customer_1374,Female,69,Pretoria,Regular
1375,Customer_1375,Male,25,Johannesburg,Regular
1376,Customer_1376,Male,51,Pretoria,Premium
1377,Customer_1377,Female,57,Cape Town,Regular
1378,Customer_1378,Female,18,Johannesburg,Regular
1379,Customer_1379,Female,49,Bloemfontein,Regular
1380,Customer_1380,Female,66,Pretoria,Regular
1381,Customer_1381,Female,68,Bloemfontein,Regular
1382,Customer_1382,Female,22,Johannesburg,Regular
1383,Customer_1383,Male,47,Johannesburg,Wholesale
1384,Customer_1384,Male,39,Cape Town,Regular
1385,Customer_1385,Male,37,Durban,Premium
1386,Customer_1386,Female,33,Johannesburg,Regular
1387,Customer_1387,Female,24,Pretoria,Premium
1388,Customer_1388,Female,24,Cape Town,Regular
1389,Customer_1389,Male,67,Cape Town,Wholesale
1390,Customer_1390,Female,67,Durban,Regular
1391,Customer_1391,Male,19,Durban,Regular
1392,Customer_1392,Male,64,Johannesburg,Regular
1393,Customer_1393,Female,31,Bloemfontein,Regular
1394,Customer_1394,Female,48,Cape Town,Regular
1395,Customer_1395,Female,67,Johannesburg,Regular
1396,Customer_1396,Male,58,Pretoria,Premium
1397,Customer_1397,Female,31,Bloemfontein,Regular
1398,Customer_1398,Male,22,Pretoria,Regular
1399,Customer_1399,Male,28,Pretoria,Regular
1400,Customer_1400,Female,57,Durban,Premium
1401,Customer_1401,Female,22,Bloemfontein,Regular
1402,Customer_1402,Female,46,Johannesburg,Regular
1403,Customer_1403,Male,28,Pretoria,Regular
1404,Customer_1404,Female,22,Durban,Premium
1405,Customer_1405,Male,66,Johannesburg,Premium
1406,Customer_1406,Female,49,Cape Town,Regular
1407,Customer_1407,Male,53,Cape Town,Premium
1408,Customer_1408,Male,32,Durban,Premium
1409,Customer_1409,Female,36,Johannesburg,Regular
1410,Customer_1410,Female,39,Pretoria,Premium
1411,Customer_1411,Male,51,Johannesburg,Regular
1412,Customer_1412,Male,34,Cape Town,Regular
1413,Customer_1413,Female,29,Pretoria,Regular
1414,Customer_1414,Male,42,Durban,Regular
1415,Customer_1415,Male,34,Cape Town,Regular
1416,Customer_1416,Male,27,Johannesburg,Wholesale
1417,Customer_1417,Male,45,Durban,Regular
1418,Customer_1418,Female,35,Bloemfontein,Regular
1419,Customer_1419,Female,68,Bloemfontein,Regular
1420,Customer_1420,Female,35,Durban,Wholesale
1421,Customer_1421,Female,62,Johannesburg,Regular
1422,Customer_1422,Male,49,Johannesburg,Regular
1423,Customer_1423,Male,31,Johannesburg,Regular
1424,Customer_1424,Male,33,Cape Town,Regular
1425,Customer_1425,Male,67,Johannesburg,Wholesale
1426,Customer_1426,Male,35,Johannesburg,Wholesale
1427,Customer_1427,Female,33,Durban,Regular
1428,Customer_1428,Female,34,Johannesburg,Wholesale
1429,Customer_1429,Male,24,Durban,Premium
1430,Customer_1430,Female,29,Bloemfontein,Premium
1431,Customer_1431,Female,51,Durban,Regular
1432,Customer_1432,Female,27,Pretoria,Regular
1433,Customer_1433,Female,22,Pretoria,Regular
1434,Customer_1434,Female,38,Johannesburg,Premium
1435,Customer_1435,Female,20,Johannesburg,Regular
1436,Customer_1436,Female,36,Johannesburg,Regular
1437,Customer_1437,Female,62,Johannesburg,Regular
1438,Customer_1438,Male,61,Durban,Premium
1439,Customer_1439,Male,52,Bloemfontein,Regular
1440,Customer_1440,Female,23,Bloemfontein,Premium
1441,Customer_1441,Male,31,Johannesburg,Wholesale
1442,Customer_1442,Male,21,Bloemfontein,Regular
1443,Customer_1443,Female,62,Johannesburg,Premium
1444,Customer_1444,Male,68,Pretoria,Regular
1445,Customer_1445,Female,35,Johannesburg,Premium
1446,Customer_1446,Female,46,Johannesburg,Regular
1447,Customer_1447,Female,52,Cape Town,Premium
1448,Customer_1448,Female,69,Pretoria,Premium
1449,Customer_1449,Male,55,Johannesburg,Wholesale
1450,Customer_1450,Female,33,Johannesburg,Premium
1451,Customer_1451,Female,37,Bloemfontein,Regular
1452,Customer_1452,Female,41,Bloemfontein,Regular
1453,Customer_1453,Male,52,Johannesburg,Premium
1454,Customer_1454,Male,61,Durban,Regular
1455,Customer_1455,Female,68,Johannesburg,Regular
1456,Customer_1456,Male,36,Cape Town,Wholesale
1457,Customer_1457,Female,21,Cape Town,Premium
1458,Customer_1458,Male,50,Cape Town,Premium
1459,Customer_1459,Male,19,Cape Town,Regular
1460,Customer_1460,Male,30,Durban,Premium
1461,Customer_1461,Male,62,Cape Town,Regular
1462,Customer_1462,Female,47,Durban,Premium
1463,Customer_1463,Female,51,Durban,Regular
1464,Customer_1464,Male,47,Cape Town,Premium
1465,Customer_1465,Female,68,Johannesburg,Wholesale
1466,Customer_1466,Male,41,Durban,Regular
1467,Customer_1467,Female,65,Pretoria,Wholesale
1468,Customer_1468,Male,61,Durban,Regular
1469,Customer_1469,Female,50,Durban,Premium
1470,Customer_1470,Female,58,Johannesburg,Premium
1471,Customer_1471,Female,66,Durban,Regular
1472,Customer_1472,Female,27,Johannesburg,Premium
1473,Customer_1473,Female,35,Bloemfontein,Premium
1474,Customer_1474,Female,36,Durban,Regular
1475,Customer_1475,Female,24,Johannesburg,Regular
1476,Customer_1476,Female,36,Cape Town,Premium
1477,Customer_1477,Female,41,Pretoria,Premium
1478,Customer_1478,Male,32,Johannesburg,Premium
1479,Customer_1479,Female,58,Cape Town,Premium
1480,Customer_1480,Male,59,Durban,Regular
1481,Customer_1481,Female,40,Pretoria,Premium
1482,Customer_1482,Female,69,Johannesburg,Regular
1483,Customer_1483,Female,69,Durban,Regular
1484,Customer_1484,Male,21,Bloemfontein,Regular
1485,Customer_1485,Male,55,Bloemfontein,Regular
1486,Customer_1486,Female,21,Durban,Regular
1487,Customer_1487,Female,22,Bloemfontein,Regular
1488,Customer_1488,Male,58,Durban,Premium
1489,Customer_1489,Male,61,Cape Town,Regular
1490,Customer_1490,Female,40,Cape Town,Regular
1491,Customer_1491,Female,57,Johannesburg,Regular
1492,Customer_1492,Male,54,Cape Town,Regular
1493,Customer_1493,Male,28,Cape Town,Regular
1494,Customer_1494,Male,28,Pretoria,Regular
1495,Customer_1495,Female,30,Pretoria,Regular
1496,Customer_1496,Male,31,Durban,Premium
1497,Customer_1497,Male,25,Cape Town,Regular
1498,Customer_1498,Male,42,Johannesburg,Regular
1499,Customer_1499,Male,35,Cape Town,Regular
1500,Customer_1500,Female,68,Durban,Premium
1501,Customer_1501,Male,61,Johannesburg,Regular
1502,Customer_1502,Male,61,Cape Town,Regular
1503,Customer_1503,Male,35,Cape Town,Regular
1504,Customer_1504,Male,27,Pretoria,Regular
1505,Customer_1505,Male,24,Pretoria,Regular
1506,Customer_1506,Female,67,Durban,Regular
1507,Customer_1507,Female,61,Cape Town,Regular
1508,Customer_1508,Female,31,Cape Town,Regular
1509,Customer_1509,Female,32,Johannesburg,Regular
1510,Customer_1510,Female,33,Johannesburg,Premium
1511,Customer_1511,Male,19,Johannesburg,Premium
1512,Customer_1512,Female,47,Johannesburg,Premium
1513,Customer_1513,Female,47,Johannesburg,Wholesale
1514,Customer_1514,Female,35,Johannesburg,Regular
1515,Customer_1515,Female,48,Johannesburg,Regular
1516,Customer_1516,Male,61,Durban,Regular
1517,Customer_1517,Female,65,Bloemfontein,Premium
1518,Customer_1518,Female,30,Pretoria,Premium
1519,Customer_1519,Female,37,Johannesburg,Regular
1520,Customer_1520,Male,66,Cape Town,Wholesale
1521,Customer_1521,Male,67,Pretoria,Regular
1522,Customer_1522,Male,52,Johannesburg,Wholesale
1523,Customer_1523,Female,40,Pretoria,Regular
1524,Customer_1524,Male,59,Durban,Regular
1525,Customer_1525,Male,50,Bloemfontein,Regular
1526,Customer_1526,Female,55,Pretoria,Regular
1527,Customer_1527,Male,52,Durban,Regular
1528,Customer_1528,Female,68,Durban,Regular
1529,Customer_1529,Male,53,Johannesburg,Premium
1530,Customer_1530,Female,37,Johannesburg,Regular
1531,Customer_1531,Female,20,Cape Town,Regular
1532,Customer_1532,Female,25,Johannesburg,Regular
1533,Customer_1533,Female,57,Johannesburg,Premium
1534,Customer_1534,Male,49,Johannesburg,Regular
1535,Customer_1535,Male,46,Pretoria,Regular
1536,Customer_1536,Male,24,Johannesburg,Regular
1537,Customer_1537,Female,19,Johannesburg,Regular
1538,Customer_1538,Female,38,Cape Town,Premium
1539,Customer_1539,Male,23,Cape Town,Regular
1540,Customer_1540,Female,45,Johannesburg,Regular
1541,Customer_1541,Male,65,Bloemfontein,Premium
1542,Customer_1542,Female,59,Durban,Regular
1543,Customer_1543,Female,53,Cape Town,Regular
1544,Customer_1544,Male,49,Johannesburg,Regular
1545,Customer_1545,Female,62,Cape Town,Wholesale
1546,Customer_1546,Male,59,Pretoria,Regular
1547,Customer_1547,Female,63,Johannesburg,Premium
1548,Customer_1548,Female,26,Cape Town,Regular
1549,Customer_1549,Male,28,Johannesburg,Regular
1550,Customer_1550,Male,40,Bloemfontein,Premium
1551,Customer_1551,Male,67,Johannesburg,Wholesale
1552,Customer_1552,Female,28,Pretoria,Regular
1553,Customer_1553,Female,66,Johannesburg,Premium
1554,Customer_1554,Male,19,Durban,Premium
1555,Customer_1555,Female,20,Durban,Regular
1556,Customer_1556,Female,28,Johannesburg,Regular
1557,Customer_1557,Male,67,Cape Town,Regular
1558,Customer_1558,Male,52,Johannesburg,Regular
1559,Customer_1559,Female,32,Johannesburg,Premium
1560,Customer_1560,Female,60,Pretoria,Wholesale
1561,Customer_1561,Male,28,Johannesburg,Regular
1562,Customer_1562,Male,48,Durban,Regular
1563,Customer_1563,Male,45,Johannesburg,Premium
1564,Customer_1564,Female,45,Johannesburg,Regular
1565,Customer_1565,Male,49,Durban,Premium
1566,Customer_1566,Male,42,Durban,Regular
1567,Customer_1567,Female,37,Johannesburg,Premium
1568,Customer_1568,Female,45,Cape Town,Regular
1569,Customer_1569,Male,42,Johannesburg,Premium
1570,Customer_1570,Male,28,Pretoria,Regular
1571,Customer_1571,Female,36,Johannesburg,Regular
1572,Customer_1572,Male,45,Johannesburg,Regular
1573,Customer_1573,Male,18,Pretoria,Premium
1574,Customer_1574,Female,22,Johannesburg,Premium
1575,Customer_1575,Male,27,Johannesburg,Regular
1576,Customer_1576,Female,59,Cape Town,Regular
1577,Customer_1577,Female,63,Pretoria,Regular
1578,Customer_1578,Male,51,Bloemfontein,Premium
1579,Customer_1579,Male,53,Durban,Regular
1580,Customer_1580,Female,19,Cape Town,Regular
1581,Customer_1581,Female,35,Durban,Regular
1582,Customer_1582,Female,30,Cape Town,Regular
1583,Customer_1583,Female,68,Johannesburg,Regular
1584,Customer_1584,Male,22,Bloemfontein,Regular
1585,Customer_1585,Female,37,Johannesburg,Wholesale
1586,Customer_1586,Male,19,Cape Town,Regular
1587,Customer_1587,Male,28,Pretoria,Premium
1588,Customer_1588,Male,47,Durban,Regular
1589,Customer_1589,Male,49,Johannesburg,Regular
1590,Customer_1590,Female,49,Johannesburg,Premium
1591,Customer_1591,Male,67,Cape Town,Premium
1592,Customer_1592,Male,55,Cape Town,Wholesale
1593,Customer_1593,Male,45,Cape Town,Regular
1594,Customer_1594,Female,27,Johannesburg,Regular
1595,Customer_1595,Female,39,Bloemfontein,Premium
1596,Customer_1596,Male,34,Johannesburg,Regular
1597,Customer_1597,Male,39,Cape Town,Regular
1598,Customer_1598,Male,60,Cape Town,Regular
1599,Customer_1599,Female,36,Johannesburg,Regular
1600,Customer_1600,Female,34,Johannesburg,Premium
1601,Customer_1601,Female,41,Bloemfontein,Regular
1602,Customer_1602,Female,53,Pretoria,Regular
1603,Customer_1603,Male,49,Johannesburg,Regular
1604,Customer_1604,Female,63,Pretoria,Regular
1605,Customer_1605,Female,69,Johannesburg,Regular
1606,Customer_1606,Male,53,Durban,Regular
1607,Customer_1607,Male,45,Johannesburg,Regular
1608,Customer_1608,Female,31,Pretoria,Premium
1609,Customer_1609,Female,53,Johannesburg,Regular
1610,Customer_1610,Male,23,Cape Town,Regular
1611,Customer_1611,Female,26,Pretoria,Premium
1612,Customer_1612,Female,38,Johannesburg,Premium
1613,Customer_1613,Male,29,Cape Town,Regular
1614,Customer_1614,Male,47,Johannesburg,Regular
1615,Customer_1615,Male,48,Durban,Regular
1616,Customer_1616,Female,57,Johannesburg,Premium
1617,Customer_1617,Male,21,Cape Town,Wholesale
1618,Customer_1618,Male,48,Bloemfontein,Premium
1619,Customer_1619,Female,44,Johannesburg,Regular
1620,Customer_1620,Female,42,Johannesburg,Premium
1621,Customer_1621,Male,22,Durban,Regular
1622,Customer_1622,Male,23,Pretoria,Regular
1623,Customer_1623,Female,22,Bloemfontein,Regular
1624,Customer_1624,Female,68,Johannesburg,Wholesale
1625,Customer_1625,Female,44,Cape Town,Regular
1626,Customer_1626,Male,25,Pretoria,Premium
1627,Customer_1627,Female,26,Pretoria,Regular
1628,Customer_1628,Female,32,Durban,Regular
1629,Customer_1629,Female,53,Johannesburg,Regular
1630,Customer_1630,Female,58,Johannesburg,Regular
1631,Customer_1631,Male,24,Johannesburg,Premium
1632,Customer_1632,Male,49,Bloemfontein,Regular
1633,Customer_1633,Female,25,Johannesburg,Premium
1634,Customer_1634,Female,64,Durban,Premium
1635,Customer_1635,Female,68,Durban,Wholesale
1636,Customer_1636,Male,32,Cape Town,Regular
1637,Customer_1637,Female,54,Cape Town,Regular
1638,Customer_1638,Female,36,Durban,Regular
1639,Customer_1639,Male,56,Cape Town,Wholesale
1640,Customer_1640,Male,23,Johannesburg,Wholesale
1641,Customer_1641,Female,36,Cape Town,Regular
1642,Customer_1642,Female,45,Pretoria,Premium
1643,Customer_1643,Female,34,Bloemfontein,Regular
1644,Customer_1644,Female,59,Durban,Premium
1645,Customer_1645,Male,36,Pretoria,Regular
1646,Customer_1646,Male,48,Cape Town,Premium
1647,Customer_1647,Female,28,Durban,Regular
1648,Customer_1648,Female,32,Bloemfontein,Premium
1649,Customer_1649,Female,27,Cape Town,Premium
1650,Customer_1650,Female,60,Johannesburg,Premium
1651,Customer_1651,Male,40,Bloemfontein,Regular
1652,Customer_1652,Female,20,Pretoria,Regular
1653,Customer_1653,Male,20,Cape Town,Regular
1654,Customer_1654,Male,35,Bloemfontein,Regular
1655,Customer_1655,Male,42,Cape Town,Regular
1656,Customer_1656,Male,60,Cape Town,Wholesale
1657,Customer_1657,Male,37,Durban,Regular
1658,Customer_1658,Male,46,Johannesburg,Regular
1659,Customer_1659,Male,39,Durban,Regular
1660,Customer_1660,Male,67,Johannesburg,Regular
1661,Customer_1661,Female,32,Johannesburg,Regular
